lifetime,broken,pressureInd,moistureInd,temperatureInd,team,provider,type_of_plant,part_desc,weight
920.4700980335471,0,123.9284399,102.3402566,110.95076090000002,TeamA,Provider3,ZW1S0,manufactured painted within little primary comlmss height further cost internationally tradition hour management driven mnew rebuild opening vehicle relatively test Casing head or Wellhead,999.861390702426
533.0577275250109,1,130.1991676,97.95620176,126.07673940000001,TeamC,Provider4,ZW1S0,variable hopper motor efficient travel date vary formations over choice mapping total descent Racking Board,85.860806517303
845.302106020972,1,122.97300609999999,94.18413115,95.63839735,TeamB,Provider2,ZW1S0,vertically ltmin crawler management motorplanetary contribute wwwboartlongyearcom productivity adapters hinge cages exact additional between some confident rotational Casing head or Wellhead,372.589302249253
164.51441580429702,1,95.12069014,83.91188494,121.03854720000001,TeamC,Provider1,ZW1S0,bdm mainly inhouse catc iii forks new with specification vein jaw places largest warranty the primary Stand (of drill pipe),1105.3663329221301
744.046682259068,0,84.89864628,84.86790095,96.55605179999999,TeamA,Provider4,ZW1S0,frame fitted cover latest telescopic biggest housed easytomanage levelling output shift aftermarket qsb aqhq canada brake back available accessories business ,300.650661252439
962.7647923771291,0,96.0259551,101.7665745,129.3959183,TeamB,Provider3,ZW1S0,modularly face drop guards forks alone ltmin product were remembers computer smallformat catc Drill line,975.883852597326
356.29309364594496,0,95.59981157,97.55150136,129.203039,TeamB,Provider2,ZW1S0,maintenance easeofuse rpm injuries released steering chemical work usgpm weighs global colour Blowout preventer (BOP) Pipe ram & blind ram,1275.25694798678
532.989209191874,1,100.35621259999999,103.8248007,86.08794063,TeamB,Provider3,ZW1S0,supervisor reduced mmsec genuine opposed housed Blowout preventer (BOP) Annular type,251.066805329174
598.525561299175,1,128.3172975,106.729157,94.74178420000001,TeamA,Provider3,ZW1S0,cyl dump hydraulic weighs spt sub risk fans leveltolevel operation meters Stand (of drill pipe),1815.6565236858999
288.244168972597,0,111.7239334,89.93333376,112.7274067,TeamB,Provider4,ZW1S0,operated have offered equipment application trusted action upgrading emergency dci together ,1031.2110240571199
769.1858096513901,0,86.0706438,104.9150315,137.6061546,TeamA,Provider2,ZW1S0,technical tram parameters enclosure announce legacy captive bfl later greater drilling pull lbs disassembly productive Drill floor,1372.11463684216
521.0759863257409,0,56.91870478,74.74741543,94.92339697,TeamA,Provider2,EWHG,product workhorse rotary hold nos Drill string,1663.6166827753198
198.728742543608,0,130.4633019,113.02893020000002,109.89767340000002,TeamA,Provider2,ZW1S0,brake longlasting rodhandling applications attach tilting optimize broken safe accessories delivers preventing amongst increase ,748.113124538213
622.171446681023,0,96.21961865,90.66213673,125.83852209999999,TeamB,Provider2,ZW1S0,lesko field combined flood diaphragm nitrochuck positioner tight large flow enables balance unit some toughest durable carried modularly leading Motor or power source,1434.74270161241
824.380845064297,0,87.94609799999999,96.13748874,107.1117844,TeamA,Provider2,ZW1S0,supplied mobilizing soft anchor flow advanced dual lower track ownership stro monitor clothing shutdown tailored formation all Bell nipple,1768.5251742601397
6.9341817870736095,0,113.09087770000001,109.36980929999999,95.60612507,TeamA,Provider4,ZW1S0,circulation passes sub position rotary flushing mainly treated knm main line Bell nipple,338.669910468161
101.82327101938401,0,74.97672381,83.63147022,89.18130235,TeamC,Provider3,ZW1S0,pulled rotating ideal regions accumulator ground machine trailed those between reduced first performer inside actual containing www samples your ,199.960568360984
643.96810461767,0,109.7687115,93.37811705,122.1599585,TeamB,Provider2,ZW1S0,range versatile midsized using logging Setback (floor),1520.1798634603601
446.423559682444,0,105.97144779999999,87.36748742,106.5517152,TeamB,Provider2,EWHG,other emptying guidance kit face special decrease ,1432.64095429331
314.57357900217204,0,114.2781179,95.16679302,88.99069701,TeamA,Provider1,EWHG,amount lfd self regions handle safety implement oemtrained ore application polyethylene alloys gps proportional telescopic footprint innovation Shale shakers,1236.9893951341498
566.72491566278,1,122.50290009999999,87.08359987,73.00784694,TeamB,Provider2,ZW1S0,staff balanced comfort measuring min remembers inherent more afterward stopemaster hazards clamp easeofuse individual comlmss additional ,1972.7663011290101
448.71984352357697,0,112.9292352,97.33062442,96.27540641,TeamB,Provider2,ZW1S0,importantly adapters maximum throughout rear guaranteed being making Drill floor,681.026921514422
757.47502152808,0,126.12549990000001,102.26238719999999,90.11035352,TeamC,Provider2,ZW1S0,dismounting locking group waterway suspension today confined rugged proven tungsten technologies crawler captive operating reference specifications layout injuries Setback (floor),1466.4293428883
239.341196743771,1,96.84048235,117.82895149999999,73.47330364,TeamC,Provider4,ZW1S0,hopper situations build specifications driven logging comes note fleets cyl Racking Board,214.68743216246398
213.516339100897,1,77.20681327,95.44711572,111.53517930000001,TeamB,Provider3,ZW1S0,modularly offered consists disc pinion springloaded Setback (floor),1333.21019681171
478.282414516434,1,42.44635676,92.87398652,105.6019068,TeamC,Provider3,EWHG,lasers decrease rate situations hyd isobus manufactured opened truck skid stage afterward Bell nipple,894.553390797228
416.156687773764,0,117.7823809,94.53566629999999,91.72599463,TeamC,Provider4,ZW1S0,operator tramming rigs mainline may actual steering transfer Stand (of drill pipe),1194.49090668932
339.0513101127,1,79.25673701,97.42450677,113.8027764,TeamA,Provider2,ZW1S0,released rating further armslt engines operators materials Drill bit,304.227376822382
21.951284958049698,0,115.698401,105.8508457,89.34379968,TeamA,Provider4,ZW1S0,flashing modular offers stopemaster only part back easily balanced super improved rotating cylinder comdci shifts application allow transition tradition ,2047.91877875105
434.522732859477,0,106.86718870000001,118.9483574,97.42421086,TeamA,Provider4,ZW1S0,challenging cage filter free roller broken Setback (floor),970.370225980878
736.8666987400501,1,88.77023945,110.7154578,79.61013172,TeamC,Provider2,ZW1S0,move result lfs full cylinders caterpillar internationally samples barrier figures cover heavy versatility lighting Drill floor,143.414562102407
171.42785028554502,1,90.67123432,89.5638833,86.38418467,TeamC,Provider4,ZW1S0,centre build testing holes deliver from similarly lfc gantry light regions braking transfer produces push mowing ,667.950503993779
954.7193385660651,0,98.01613128,97.53770278,99.20396556,TeamC,Provider1,ZW1S0,rear pending raise narrow peak engines designs mate fold assembly quickconnect adverse ith beam under package onoff diamond solid Blowout preventer (BOP) Annular type,394.845104217529
173.42284205369702,0,107.641318,113.51525120000001,90.91127209999999,TeamC,Provider4,ZW1S0,engines after undisturbed jacks please lcs liter pictures meters Drill bit,1350.71750814095
831.5362369175999,0,99.16949664,109.0407797,105.11477079999999,TeamC,Provider4,ZW1S0,internationally power has fmt clamp stro usgpm available there build list placed hydraulics drillers brakes Racking Board,2023.8238632679002
692.519220197573,1,99.17823531,99.13871701,95.49296461,TeamC,Provider4,ZW1S0,while confined flashing diaphragm stops ,1023.55053275824
806.747807189822,0,57.43642184,113.5861283,88.20300259999999,TeamA,Provider4,ZW1S0,company versatile seletron representation provider select two lifted predetermined ,1299.18600050732
701.369220390916,0,110.3339493,113.9085168,101.7005933,TeamA,Provider2,ZW1S0,mining cooled wwwboartlongyearcomumx shutdowns mainline electro narrowvein mast industryleading aluminium lift these assembled knm travel package housed Casing head or Wellhead,1488.432639651
527.266669319943,0,114.70066640000002,109.0935529,108.69681840000001,TeamA,Provider4,ZW1S0,critical impact drillers output air stopemaster applied rugged www combine ,102.86708539351801
930.558637948707,0,116.20515230000001,95.81761984,114.0438889,TeamC,Provider2,EWHG,steel strength sample max fold manufactures maps marker ,2011.77223157138
940.941432258114,0,89.30661009,98.71708976,99.76389665,TeamB,Provider2,ZW1S0,tram ability fans capacity training combine performance Racking Board,225.813106074929
813.442319398746,0,73.32115289,123.8980003,129.43969009999998,TeamB,Provider3,ZW1S0,clam radial stateoftheart operating circuit countries steer opened environmental needed ,1618.19970319048
81.70325704850259,0,100.7690515,111.50984440000002,97.47350299,TeamB,Provider4,ZW1S0,output strong areas contribute circuits comls passes ,1295.69882983342
274.138666689396,0,65.64282279,76.75852253,113.5163748,TeamC,Provider3,ZW1S0,rotating wwwboartlongyearcomls deviation maneuverability mueller increased easytomanage eleven allowing patents centre staff eliminates contract reassembly uniquely integrating asset Rotary table,1461.8751238100199
64.0855494420975,0,83.86989415,122.34920559999999,62.54817493,TeamB,Provider2,ZW1S0,seven screen jets lff flush track materials pull electrics wwwboartlongyearcomrollerlatch sprayer life comlmss unexpected height bdx touch Stand (of drill pipe),1224.9605640769
587.7470881678161,0,114.5831739,91.77533546,85.70228144,TeamC,Provider3,ZW1S0,formed versatile uses field reverse verticallyup ability device rinse guard drive gullwing computer console avoid Bell nipple,893.1092912331219
399.751782091334,1,120.61515020000002,86.09934693,89.08310201,TeamB,Provider4,ZW1S0,bolting lifttoshift challenge graduating mounting rigid experienced complete internationally vertical extensive comstopemaster percussive nailing Rotary table,1337.3181875795099
755.378753878176,0,118.0070529,84.5964103,109.63601799999999,TeamA,Provider2,ZW1S0,deviation standards multipurpose performance excellent knm depth most jacks purge load lfd breached peak oemtrained ith modules who end ,785.201362706721
164.96275435201798,0,83.2948559,107.50463059999998,94.22380183,TeamC,Provider2,ZW1S0,products upgraded reach optimal clamping minnesota addition engine loaded level fill work adjustable cylinder sections and ,254.936221893877
191.93333922885398,0,98.68886709,125.3812758,123.3805805,TeamA,Provider4,ZW1S0,recovery handsfree evident increase comlc compatible waterway clamping engineered fleets leveltolevel tripping actuation comparison core Drill bit,1154.6528194099699
784.960271324962,0,111.47225359999999,85.84924473,128.3332476,TeamC,Provider1,ZW1S0,remain inline allows controllable sensors meters workers electrics savers only internationally needs visibility mobile vertically customi handle ideal proportional excels ,496.85229491442396
241.96174833923598,0,78.35441224,115.10307759999998,120.4686983,TeamA,Provider1,EWHG,relatively frame ensures regions any lower liter and Vibrating hose,1816.0349250771103
491.328507801518,1,68.83180412,100.00758959999999,77.62546519,TeamB,Provider3,ZW1S0,lines aqhq containing ensure installed levers flowrate fuels Blowout preventer (BOP) Annular type,532.8623456880449
311.831631138921,1,110.2297466,101.44552259999999,75.63057702,TeamB,Provider1,EWHG,nailing deliver able fit axle compatibility support reassembly near reduces lmlff negating performer little power continues rotation advanced ,1503.1298920512197
185.277910670266,0,137.36690769999998,98.26301894,87.22526474,TeamA,Provider4,ZW1S0,including enclosure customization tri insec repair boart liter broken ,1179.29464010522
42.8723355289549,0,62.33579998,92.24498992,93.70366556,TeamB,Provider1,ZW1S0,metric emission presenting hopper demand legs retrieval locators boart longlasting provider downtime locker lmss electro drilling Blowout preventer (BOP) Pipe ram & blind ram,398.488370142877
88.7585517484695,0,112.73643009999999,92.37349843,85.48980065,TeamC,Provider1,ZW1S0,breaking series today replacement accessibility asset inhole cyclone technologies out recognized safe first soil mounting rear shoes Blowout preventer (BOP) Pipe ram & blind ram,1040.33107440919
768.0405396036799,1,117.7069331,114.818523,104.29978,TeamC,Provider3,ZW1S0,after warranty integrated ownership tilting precise comlfd rapidly productivity centering decades terminal halts visibility latch unexpected Stand (of drill pipe),1987.8658521920397
403.340529557317,1,102.1307254,117.04544270000001,80.10887306,TeamB,Provider1,ZW1S0,suction remembers comlx springloaded assembly accessibility operations direct lfc lfs telescopic add importantly actual the turbocharged has fuels Casing head or Wellhead,1270.8727940917
519.967867992818,0,110.0071726,110.67699309999999,149.4467203,TeamC,Provider4,EWHG,northern tool minimizing extras centering ,161.748061329126
500.87658562697504,1,83.41775869,91.62927168,148.1284018,TeamB,Provider2,ZW1S0,ability compatibility force easier modularly management crane remembers towing adapters afterward shifts layout ultramatrix manifolds holes complete comlfc valve ,996.854253578931
652.048698393628,0,98.14966037,84.23481140000001,99.79866988,TeamC,Provider4,ZW1S0,meters flexibility class reach truck ,1949.76749494672
241.006579017267,0,104.4344592,99.80887167,92.74548648,TeamB,Provider3,ZW1S0,mud height undisturbed tractors technical total comes pending diamonds acting springs also parts premium near pack iron mobility bsloansict mines ,953.075757157058
418.33150726742997,1,83.27692515,109.7798078,101.1799657,TeamC,Provider2,ZW1S0,programs formed qsc water soil nailing transport raise actuator growing differ rotation pump reference design crown returning around when geotechnical Shale shakers,247.628645505756
941.3539774250239,0,97.81784409,111.0741675,94.94244328,TeamB,Provider4,ZW1S0,heavy maximize replaced installed available easytomanage powered per Vibrating hose,793.378264084458
523.060738574713,0,87.85255835,94.28668724,114.1031517,TeamC,Provider2,ZW1S0,www jacks tooling weighs lfc comstopemaster low safe road manifolds automated travel over Setback (floor),1626.1258771643
797.442214470357,1,115.25073400000001,112.15881499999999,102.0829817,TeamB,Provider4,ZW1S0,min combine opened less features Bell nipple,76.37940533459191
889.248836459592,1,84.17942039,114.0740657,83.62744989,TeamB,Provider4,ZW1S0,painted longyear additional under today turbocharged afterward brings lifting anchor hoist midsized engineered beam forward another breached other Racking Board,1988.59440675005
972.183358622715,0,105.7059853,93.90144040000001,114.69990179999999,TeamC,Provider4,ZW1S0,cummins deep every each fielddeveloped Blowout preventer (BOP) Pipe ram & blind ram,290.04000490531297
733.868262730539,0,90.18068383,104.2512406,90.37342086,TeamB,Provider2,ZW1S0,premium shorthole constant functions contents assembled original articulation equipped cylinder Goose-neck,216.25629710033502
958.9582822751249,1,84.11160975,118.7811884,106.9423282,TeamC,Provider3,EWHG,lpm frame manual aqhq easytomanage structural date internal lattice Bell nipple,279.86416267231095
241.425082227215,1,97.61987153,95.60150259,88.37180867,TeamB,Provider3,ZW1S0,laser shoes add bdm market available emergency tcd Stand (of drill pipe),1769.2917929962302
777.526470273733,1,70.96539336,96.23301107,123.25481380000001,TeamC,Provider1,ZW1S0,sitespecific digital layout reassembly fleets cyclone drills each customers drawbar heights tram kgs serve years Setback (floor),666.6118092834951
401.43065643496806,0,113.4148533,108.08116329999999,110.0561783,TeamC,Provider3,ZW1S0,sensing extensive retrieval comls platform usgpm security maneuverability Rotary table,1907.91715858504
363.10893334448303,1,93.69823433,106.250103,100.5615017,TeamB,Provider1,ZW1S0,twin job difference surface precise added Blowout preventer (BOP) Pipe ram & blind ram,1024.5537082664698
854.526585573331,1,68.43805127,87.65995975,91.91921815,TeamB,Provider2,ZW1S0,low enabling suit overview detection deeper boom tungsten integrated pivots canada like beam northern centering model clothing Blowout preventer (BOP) Pipe ram & blind ram,1135.5104618705802
967.2456623520699,0,97.30113122,90.87000417,80.6965672,TeamA,Provider3,ZW1S0,formation hard rotation package parts suction longlasting specification major lengths returning ,601.211820170283
672.216615546495,1,119.1369483,101.3228819,82.66317043,TeamA,Provider3,ZW1S0,mover bdl gtumx basic presenter fleets back levers away latch rapid offer applied fleet verticallyup Setback (floor),1455.15934331343
568.793553160504,0,96.57340584,108.54987690000002,112.95623640000001,TeamB,Provider4,ZW1S0,series while workhorse brings functionality lfd shorthole free wireline significantly Setback (floor),678.2420132309201
715.636074915528,1,74.03205981,81.48540424,122.94971159999999,TeamB,Provider4,ZW1S0,crown emission anchor later quickconnect lifttoshift tight Blowout preventer (BOP) Annular type,833.5499404929581
150.789934908971,0,57.46321326,104.9790894,100.52801459999999,TeamB,Provider2,ZW1S0,splitter hercules transition shoes dual hyd tri functionality slew applied fitted accidental accessories Racking Board,1595.91057840735
749.517628457397,0,119.5429652,94.43931888,114.92433740000001,TeamA,Provider2,ZW1S0,tripping shorthole transfer list lpm available bravo bdm area navigator reaching flush meaning productivity enabling requirement workhorse tables lbs Stand (of drill pipe),130.051039531827
555.374433193356,1,33.48191737,102.3103093,97.35961631,TeamB,Provider1,ZW1S0,sahr capabilities brings breakdown enable hopper versatile shutdown services balanced challenge Drill floor,1126.4147940091802
346.610662294552,0,102.67665749999999,88.96320258,102.9798574,TeamC,Provider4,ZW1S0,changes visibility protection integrated which mechanical mtu resonant joint added aftermarket descent confident shorthole those socks fox intelligent guaranteed subsurface Drill bit,1184.61776003242
457.623861636966,1,70.23154327,118.9048733,103.6496815,TeamC,Provider4,ZW1S0,stateoftheart easeofuse pressure meter sampling reassembly provides new rigs folds down adjustable positioning accuracy terminal above platform proper touch Drill floor,1387.6981581561301
242.525178939104,0,105.00346529999999,113.9079658,92.92996339,TeamA,Provider2,ZW1S0,dismounting peak gtumx quickconnect comes vary air lpm drills drilling Motor or power source,1143.56080200523
518.140498921275,1,93.24543008,89.39662465,107.1840475,TeamB,Provider3,ZW1S0,hopper wirelineconventional accurate balance service bdm chassis situations suit option Setback (floor),464.459606446326
702.900097472593,0,120.07429009999998,102.99207320000001,91.29538601,TeamC,Provider4,EWHG,general deutz cylinders caterpillar capabilities superior school recommended quickconnect result contents balanced deep rate trailer ensures offering productively Racking Board,1295.29045419767
203.25084822252398,0,97.13286233,117.24490630000001,101.5042043,TeamA,Provider4,ZW1S0,sampling opened calculated construction painted ,1515.28597753495
570.429273089394,1,112.25643570000001,85.24114778,106.784924,TeamC,Provider3,ZW1S0,combined size savers versatility regardless deep see steering systems improved Racking Board,1891.7153822258103
978.1382288783791,0,123.046048,103.75440809999999,95.82592896,TeamC,Provider1,EWHG,performer operated industryleading toughest faster table relatively internal applications increase less emission chemical mechanical circuits crown actuator end flushing halts Kelly hose,1387.2463981621
106.39834520407,0,86.43068027,104.6939431,86.39617998,TeamB,Provider4,ZW1S0,bravo that crane incorporates function ith africa replacement the hercules major road using tensioner horizontal formed Stand (of drill pipe),1853.5813506692602
987.2617498040199,0,101.35263929999999,98.46945124,73.08420955,TeamA,Provider4,EWHG,polyethylene copyright main dismounting were individual passes premium requires geotechnical undisturbed via mate retrieval job Suction line (mud pump),1456.6754693165399
366.338248364627,0,94.23091985,107.9583453,110.6577848,TeamC,Provider2,ZW1S0,during road locators productively wheels height drills internal spreading accidental parameters time upgrading constant tier Drill bit,1603.9960355497901
184.176727570593,1,83.58406008,79.72451035,124.6367074,TeamC,Provider2,ZW1S0,without www within comlx drilled navigator rates breakdown powerful class reassembled avoid cyl faster stand years Drill bit,290.051036048681
812.79289512895,0,92.57385892,103.6563739,103.262856,TeamA,Provider2,EWHG,jaw select mounted each for emergency around alone Drill bit,625.294707156718
491.292336024344,0,86.00046399,100.13408670000001,111.42122490000001,TeamB,Provider3,ZW1S0,shoes each valve iron serves increased shift expectations gauge points operate Motor or power source,1577.6236969046302
638.777886889875,1,97.9282765,96.30706049,109.4866982,TeamC,Provider2,ZW1S0,brake power tilting part graduating movement data zone constant tables water connectors horizontal produces gvar repair pallet ergonomic iron wheels Drill floor,711.535973008722
574.20552209951,1,74.66116758,116.08708689999999,129.4902715,TeamC,Provider1,ZW1S0,strength mueller industry subs breakdown worldwide treated rigid near blow rates Casing head or Wellhead,1435.1550634019102
361.78731652908,1,81.71098194,99.14965123,93.16406456,TeamB,Provider3,ZW1S0,uniquely formed plastic undisturbed operators recirculation fuels nrq evident plustrailed kgs parameters Stand (of drill pipe),570.75128192082
947.241934016347,0,120.28599380000001,103.4541368,90.56827189,TeamB,Provider3,ZW1S0,speed turntable easytomanage newest unit nrq Vibrating hose,1639.6549417637302
937.914344714954,0,96.3452806,91.29465417,84.81261253,TeamC,Provider2,EWHG,result pictures job semiautomatic formed Racking Board,775.111341755837
829.897676827386,0,130.7760286,107.1000442,94.5256947,TeamC,Provider2,ZW1S0,tracking price booms per uniquely towing machine terrain increases Rotary table,1811.7960066534602
310.142129426822,0,105.15488119999999,95.19828835,116.97062530000001,TeamC,Provider3,ZW1S0,includes together offers experienced uring Drill floor,1108.3845341578099
567.4650578293949,0,94.15228726,88.44665868,135.7447785,TeamB,Provider3,ZW1S0,sabotage comlfc helac constant allowing mobile pending position module Stand (of drill pipe),1831.3822917640198
54.9851483665407,0,72.42312878,120.48415520000002,116.4004334,TeamB,Provider2,ZW1S0,unit breakdown lower gvar com been markets heavy Stand (of drill pipe),328.001398965716
531.447233865038,0,75.17163243,99.06887516,105.6360835,TeamA,Provider2,EWHG,compatible have pivots enable supervisor fingerboard sections facilities reserved complete robust major Vibrating hose,1503.99852208793
766.20583855547,1,111.76617240000002,97.22459227,116.80306709999999,TeamA,Provider1,ZW1S0,requires allows spray largest were prime hole functions greatest durable shift amongst proven Bell nipple,1592.0071951113598
479.85829846002196,1,91.39931729,99.91949583,80.83289070000001,TeamB,Provider1,ZW1S0,replace inside meet tractors washing protects eliminating length modules simplicity without rigs excellent Drill bit,1079.76617245004
708.4642924834039,1,76.81390329,88.48760552,97.91723838,TeamB,Provider3,EWHG,system following line guard requirements rock ability enabling able vehicle attach Setback (floor),1926.93037865683
